comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
11-11,en,"I like the structure of questionnaire (it seems to be easier to start from 13 then up to 1 statement of work). However, I am still a little confused. Who should fill the questionnaire? client-end user? contracting officers? both? This is a tool. To use the tool effectively, there should be a work organization to come with and a support structure (with real people) to help user of system to troubleshoot. Thanks.",0.10000000149011612,2.0,8,76
