comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-12,en,Panel individuals spoke well and gave clear information - including answering the questions. Very well done by both moderator and panel.,0.4000000059604645,0.800000011920929,2,21
