sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
16-5-0,16-5,en,"- How to use AI for financial Agents
- What skills to be learned to stay tuned with these new technologies",0.20000000298023224,0.20000000298023224,21
