comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
11-16,en,"Webcast participants could not participate in the in person activity re: building requirements. Hopefully further information to templates, guides etc.. will be sent out to webcast viewers on using the source list.",0.0,0.4000000059604645,2,32
