sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
11-1-0,11-1,en,I think the concept of identifying business requirements was really interesting but unfortunately I was not able to fully focus my attention because of differing views and needs of all participants.,-0.800000011920929,0.800000011920929,31
