comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
11-9,en,"I did not participate in the workshop. 
If there are materials from this workshop, I would like to have a copy. Please and thank you!",0.0,0.4000000059604645,3,25
