comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
12-3,fr,"Je trouve que lorsque nous avons une présentation traduite, cela change beaucoup la dynamique. Ils font un très bon travail, mais le ""ton"" ne reflète pas l'interlocuteur alors cela rend la présentation plus monotone.",0.10000000149011612,1.5,2,36
