comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
11-8,en,See my comments from the previous question.  It was effective to work with a colleague's real-life challenge and go through the process of scoping it.  It was a good combination with the panel discussion.,0.5,1.600000023841858,3,35
