sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
16-1-11,16-1,en,These suggestions are broad but I truly believe that examining the state of our workforce and thinking of how to build capacity (to fit the need of today and tomorrow) is important if we are going to be successful at becoming digitally relevant.,0.5,0.5,45
