sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
10-6-1,10-6,en,The folks in the audience did not get a chance to ask questions since the questions that came in through email were given priority.,-0.30000001192092896,0.30000001192092896,24
