sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
11-11-6,11-11,en,"To use the tool effectively, there should be a work organization to come with and a support structure (with real people) to help user of system to troubleshoot.",0.30000001192092896,0.30000001192092896,30
