sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
12-4-1,12-4,fr,J'ai dû utiliser la téléconférence (audio seulement via ligne téléphonique).,-0.20000000298023224,0.20000000298023224,12
