sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
16-0-1,16-0,en,"It help vision the possibilities in business model shifts, culture shifts and digital service transformations we need to make in PS.",0.6000000238418579,0.6000000238418579,21
