comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-7,en,"Yes, it was effective. I particularly liked Noel (one of the panelist) for providing simple and clear points delivered throughout his presentation: the general need of AI within the government and the growth of AI implications in the legal affairs as time will go by.",0.699999988079071,1.5,2,47
