comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-16,en,I felt the session lacked a clear focus with tangible examples. It was difficult to see how AI will fit with my area of work. I found contextualizing the information to be difficult.,-0.30000001192092896,1.2000000476837158,3,33
