comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
12-4,fr,La webdiffusion à mon site (Centre de recherche de Valcartier QC) coupait sans arrêt ce qui rendait impossible de suivre l'événement. J'ai dû utiliser la téléconférence (audio seulement via ligne téléphonique).,-0.30000001192092896,0.699999988079071,2,35
