comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
12-6,en,"I don't know what I don't know. It seems like the process can be quick, but unfortunately experience dictates otherwise. I am nonetheless optimistic and look forward to going through it.",0.0,1.2000000476837158,3,33
