sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
11-16-1,11-16,en,"Hopefully further information to templates, guides etc.. will be sent out to webcast viewers on using the source list.",0.20000000298023224,0.20000000298023224,19
