sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
10-10-1,10-10,en,"I met some great CSPS people with whom I'll be following up, and public servants from other departments who are going through similar challenges.",0.800000011920929,0.800000011920929,25
