sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
10-14-1,10-14,fr,Il a été mentionné que ces documents seront accessibles éventuellement mais ils auraient dû l'être durant la webdiffusion.,-0.5,0.5,18
