comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-14,fr,"Certains documents ont été mentionnés, présentés ou distribués au gens sur place mais ceux comme moi en webdiffusion n'avions pas accès à ces documents. Il a été mentionné que ces documents seront accessibles éventuellement mais ils auraient dû l'être durant la webdiffusion.",-0.20000000298023224,0.5,2,42
