comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-11,en,"The webcast was terrible. Frequent freezing, hearing multiple and different voices. No technical support. I suggest sending the video of the event to those who attend the webcast. Very interesting topic. Need more sessions on the subject.",-0.10000000149011612,3.0999999046325684,6,37
