comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-0,en,Appreciated receiving test email the day before the event.  The test link worked.  Unfortunately the actual link for the event did not work.  So sadly I have missed the event.  Hoping that the presentation portion may be sent out at latter time for viewing when I have a moment.  I was really hoping to increase my knowledge of digital and how we as PS are moving forward in this space.,0.0,2.0999999046325684,6,70
