comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
11-12,en,The most relevant part was the presentation at the beginning of the workshop where the new procurement process was presented. The workshop itself wasn't super useful. We had to get into specifics on a topic that people around the table didn't know very well.,0.0,1.2999999523162842,3,46
