sentence_id,comment_id,language,sentence,sentiment_score,magnitude_score,number_of_words
11-11-0,11-11,en,I like the structure of questionnaire (it seems to be easier to start from 13 then up to 1 statement of work).,0.30000001192092896,0.30000001192092896,24
