comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
11-3,en,I would love to see the results from this workshop. I had to leave a few minutes early so didn't catch the wrap up!,0.10000000149011612,1.100000023841858,2,25
