comment_id,language,comment,sentiment_score,magnitude_score,number_of_sentences,number_of_words
10-23,en,"I was only able to stay for the Panel discussion.  While there was some relevant information discussed, it would have been extremely helpful to have had documents available in paper/on screen while discussing.  Many documents were alluded to but were not available, and no follow up email has yet been issued.  The panelists clearly possessed a significant amount of information, but I felt that they did not go into sufficient detail on their experiences.",-0.20000000298023224,2.5,4,74
